,kolejności,Anon,Data zakupu,bottle_units,pitcher_units,accessory_units,other_units,bottle_filter_units,pitcher_filter_units,bottle_included_filter_units,total_bottle_filters
5296,184241306,ANON_4703,2024-03-17,0,1,0,0,0,7,0,0
5297,184251160,ANON_4704,2024-03-17,3,0,0,0,2,0,3,5
5298,184265842,ANON_4705,2024-03-17,3,0,0,0,1,0,3,4
5299,184277978,ANON_4706,2024-03-17,0,1,0,0,0,0,0,0
5300,184295602,ANON_4707,2024-03-17,0,0,0,1,0,0,0,0
5301,184297947,ANON_2090,2024-03-17,0,0,0,1,0,0,0,0
5302,184312028,ANON_4708,2024-03-17,0,1,0,0,0,5,0,0
5303,184329170,ANON_0922,2024-03-17,1,0,0,0,1,0,1,2
5304,184334342,ANON_4709,2024-03-17,0,0,0,0,6,0,0,6
5305,184348210,ANON_4710,2024-03-17,0,0,0,0,0,12,0,0
5306,184361424,ANON_4711,2024-03-17,3,0,0,0,6,0,3,9
5307,184361433,ANON_3110,2024-03-17,0,0,0,1,6,0,0,6
5308,184377143,ANON_4712,2024-03-17,1,0,0,0,2,0,1,3
5309,184393986,ANON_4713,2024-03-17,1,0,0,0,0,0,1,1
5310,184395123,ANON_1015,2024-03-17,0,0,0,0,6,0,0,6
5311,184413150,ANON_4714,2024-03-17,1,0,0,1,13,0,1,14
5312,184427433,ANON_4715,2024-03-17,1,1,0,0,0,10,1,1
5313,184457970,ANON_4716,2024-03-18,0,1,0,0,0,0,0,0
5314,184471724,ANON_4717,2024-03-18,0,0,0,3,0,0,0,0
5315,184497813,ANON_4718,2024-03-18,1,0,1,0,1,0,1,2
5316,184515116,ANON_4719,2024-03-18,0,1,0,0,0,0,0,0
5317,184533358,ANON_4720,2024-03-18,1,0,0,0,0,0,1,1
5318,184546559,ANON_2146,2024-03-18,0,0,0,0,6,0,0,6
5319,184554330,ANON_4721,2024-03-18,1,0,0,0,0,0,1,1
5320,184578294,ANON_4722,2024-03-18,0,1,0,0,0,9,0,0
5321,184584956,ANON_4719,2024-03-18,0,1,0,0,0,0,0,0
5322,184598112,ANON_4723,2024-03-18,0,1,0,0,0,12,0,0
5323,184610084,ANON_4724,2024-03-18,0,1,0,0,0,0,0,0
5324,184616211,ANON_0281,2024-03-18,0,0,0,0,6,0,0,6
5325,184633368,ANON_4725,2024-03-18,0,0,0,0,0,6,0,0
5326,184651859,ANON_1502,2024-03-18,0,0,1,0,6,0,0,6
5327,184651898,ANON_4726,2024-03-18,0,0,0,1,0,0,0,0
5328,184658667,ANON_4727,2024-03-18,0,0,0,0,6,0,0,6
5329,184672485,ANON_4728,2024-03-18,1,0,0,1,7,0,1,8
5330,184678401,ANON_0846,2024-03-18,0,0,0,0,0,7,0,0
5331,184689413,ANON_4729,2024-03-18,0,0,0,0,6,0,0,6
5332,184689418,ANON_1103,2024-03-18,0,0,0,0,0,12,0,0
5333,184701209,ANON_4730,2024-03-18,0,0,0,1,0,0,0,0
5334,184725487,ANON_4731,2024-03-19,1,0,0,0,3,0,1,4
5335,184747045,ANON_4732,2024-03-19,0,0,3,0,0,0,0,0
5336,184773151,ANON_4733,2024-03-19,0,1,0,0,0,11,0,0
5337,184787749,ANON_4734,2024-03-19,0,1,0,0,0,0,0,0
5338,184810158,ANON_4735,2024-03-19,1,0,0,0,4,0,1,5
5339,184825301,ANON_4736,2024-03-19,0,0,0,0,4,0,0,4
5340,184845141,ANON_4737,2024-03-19,0,1,0,0,0,10,0,0
5341,184869628,ANON_4738,2024-03-19,1,0,0,0,7,0,1,8
5342,184882640,ANON_2024,2024-03-19,0,2,0,0,0,18,0,0
5343,184888006,ANON_1493,2024-03-19,0,0,0,0,4,4,0,4
5344,184891040,ANON_4739,2024-03-19,0,0,0,0,0,9,0,0
5345,184906163,ANON_4740,2024-03-19,1,0,0,0,2,0,1,3
5346,184913811,ANON_4741,2024-03-19,0,0,0,0,0,6,0,0
5347,184932766,ANON_4742,2024-03-19,0,0,0,2,0,0,0,0
5348,184948359,ANON_4743,2024-03-19,0,0,0,0,6,0,0,6
5349,184964947,ANON_4744,2024-03-20,0,1,0,0,0,2,0,0
5350,184983230,ANON_4745,2024-03-20,1,0,0,0,4,0,1,5
5351,185002090,ANON_1219,2024-03-20,0,0,0,0,3,10,0,3
5352,185004699,ANON_4746,2024-03-20,0,0,0,1,0,0,0,0
5353,185013412,ANON_0863,2024-03-20,1,0,0,0,0,0,1,1
5354,185024698,ANON_1131,2024-03-20,0,0,0,2,0,0,0,0
5355,185028582,ANON_4747,2024-03-20,0,0,0,0,6,0,0,6
5356,185043170,ANON_4748,2024-03-20,0,1,0,0,0,11,0,0
5357,185046177,ANON_3008,2024-03-20,0,1,0,0,0,12,0,0
5358,185067103,ANON_4749,2024-03-20,0,4,0,0,0,20,0,0
5359,185070178,ANON_2131,2024-03-20,0,0,0,0,6,0,0,6
5360,185075258,ANON_4750,2024-03-20,0,1,0,0,0,9,0,0
5361,185081625,ANON_1835,2024-03-20,1,0,0,0,4,0,1,5
5362,185097274,ANON_4751,2024-03-20,0,1,0,0,0,2,0,0
5363,185119196,ANON_4752,2024-03-20,0,0,0,0,3,0,0,3
5364,185120568,ANON_3881,2024-03-20,0,0,0,0,0,8,0,0
5365,185136821,ANON_4753,2024-03-20,0,0,0,0,3,0,0,3
5366,185154618,ANON_4754,2024-03-20,1,1,0,0,0,8,1,1
5367,185177249,ANON_4755,2024-03-20,1,0,0,0,6,0,1,7
5368,185195849,ANON_4756,2024-03-20,0,0,0,0,3,0,0,3
5369,185213626,ANON_4721,2024-03-21,1,0,0,0,0,0,1,1
5370,185224115,ANON_4757,2024-03-21,0,0,0,0,3,0,0,3
5371,185240942,ANON_4758,2024-03-21,0,1,0,0,0,0,0,0
5372,185269949,ANON_4759,2024-03-21,0,1,0,0,0,6,0,0
5373,185296238,ANON_4760,2024-03-21,0,1,0,0,0,9,0,0
5374,185320204,ANON_4761,2024-03-21,0,1,0,0,0,9,0,0
5375,185340173,ANON_4762,2024-03-21,0,3,0,0,0,0,0,0
5376,185358731,ANON_4763,2024-03-21,1,1,1,1,4,0,1,5
5377,185369001,ANON_4764,2024-03-21,0,1,0,0,0,5,0,0
5378,185389589,ANON_4765,2024-03-21,0,0,0,0,6,0,0,6
5379,185405332,ANON_4766,2024-03-21,1,0,0,0,0,0,1,1
5380,185423683,ANON_4767,2024-03-21,2,0,0,0,14,0,2,16
5381,185436707,ANON_4768,2024-03-22,0,1,0,0,0,4,0,0
5382,185457336,ANON_4769,2024-03-22,0,1,0,0,0,0,0,0
5383,185458335,ANON_0967,2024-03-22,0,0,0,1,0,0,0,0
5384,185478198,ANON_4770,2024-03-22,1,0,0,0,0,0,1,1
5385,185495436,ANON_4771,2024-03-22,2,0,0,0,5,0,2,7
5386,185504200,ANON_4772,2024-03-22,0,1,0,2,0,0,0,0
5387,185508462,ANON_4773,2024-03-22,0,0,2,2,0,0,0,0
5388,185514685,ANON_4774,2024-03-22,0,1,0,0,0,4,0,0
5389,185520290,ANON_4775,2024-03-22,1,0,0,0,3,0,1,4
5390,185525871,ANON_4776,2024-03-22,2,0,0,0,6,0,2,8
5391,185531047,ANON_4777,2024-03-22,1,0,0,1,0,0,1,1
5392,185537616,ANON_4778,2024-03-22,0,0,0,2,0,0,0,0
5393,185543827,ANON_4779,2024-03-22,1,0,0,0,3,0,1,4
5394,185551680,ANON_4780,2024-03-22,1,0,0,0,6,0,1,7
5395,185556871,ANON_1865,2024-03-22,0,0,0,1,6,0,0,6
5396,185558425,ANON_4781,2024-03-22,1,0,0,0,0,0,1,1
5397,185565374,ANON_4782,2024-03-22,4,0,0,0,4,0,4,8
5398,185571228,ANON_4783,2024-03-22,1,0,0,0,4,0,1,5
5399,185578360,ANON_4784,2024-03-22,2,1,0,0,13,4,2,15
5400,185584802,ANON_4785,2024-03-22,0,0,0,1,0,0,0,0
5401,185592590,ANON_2289,2024-03-22,0,1,0,1,0,14,0,0
5402,185594031,ANON_4786,2024-03-22,0,0,0,0,0,8,0,0
5403,185598015,ANON_1059,2024-03-22,1,0,0,0,0,0,1,1
5404,185603076,ANON_4787,2024-03-22,3,0,0,0,5,0,3,8
5405,185611788,ANON_4788,2024-03-23,0,0,0,0,0,12,0,0
5406,185624178,ANON_4789,2024-03-23,2,0,0,0,4,0,2,6
5407,185632215,ANON_4790,2024-03-23,0,1,0,0,0,10,0,0
5408,185638202,ANON_4791,2024-03-23,1,0,0,0,1,0,1,2
5409,185650440,ANON_4792,2024-03-23,1,0,0,0,2,0,1,3
5410,185664014,ANON_4793,2024-03-23,1,0,0,0,6,0,1,7
5411,185667800,ANON_3389,2024-03-23,0,0,0,0,6,0,0,6
5412,185670057,ANON_4794,2024-03-23,0,1,0,0,0,5,0,0
5413,185686840,ANON_4795,2024-03-23,0,0,0,0,3,0,0,3
5414,185702372,ANON_4796,2024-03-23,0,1,0,0,0,5,0,0
5415,185711751,ANON_4797,2024-03-23,2,0,1,0,11,0,2,13
5416,185723411,ANON_4798,2024-03-23,1,0,0,0,4,0,1,5
5417,185739437,ANON_0300,2024-03-23,1,0,1,0,4,1,1,5
5418,185740879,ANON_4799,2024-03-23,1,0,0,0,9,0,1,10
5419,185754540,ANON_4800,2024-03-23,1,0,1,0,0,0,1,1
5420,185777900,ANON_4801,2024-03-24,0,1,0,0,0,0,0,0
5421,185790691,ANON_4802,2024-03-24,0,1,0,0,0,0,0,0
5422,185808689,ANON_4803,2024-03-24,0,0,0,4,8,0,0,8
5423,185823925,ANON_4804,2024-03-24,1,0,0,0,2,0,1,3
5424,185836769,ANON_4805,2024-03-24,1,0,0,0,1,0,1,2
5425,185849967,ANON_4806,2024-03-24,0,0,0,0,6,0,0,6
5426,185863679,ANON_4807,2024-03-24,0,1,0,0,0,0,0,0
5427,185875201,ANON_1854,2024-03-24,0,0,0,0,6,0,0,6
5428,185879090,ANON_4808,2024-03-24,4,0,0,0,13,0,4,17
5429,185889837,ANON_4809,2024-03-24,1,0,1,0,0,0,1,1
5430,185900478,ANON_4810,2024-03-24,1,0,1,1,0,0,1,1
5431,185913976,ANON_4811,2024-03-24,0,0,0,1,0,0,0,0
5432,185926881,ANON_4812,2024-03-24,0,0,0,1,0,0,0,0
5433,185940355,ANON_4813,2024-03-24,1,0,0,0,2,0,1,3
5434,185958577,ANON_4814,2024-03-24,0,1,0,2,0,5,0,0
5435,185970073,ANON_4815,2024-03-24,0,1,0,0,0,2,0,0
5436,185984012,ANON_4816,2024-03-24,2,0,0,0,2,0,2,4
5437,186004265,ANON_1742,2024-03-25,0,0,0,0,0,12,0,0
5438,186005691,ANON_4817,2024-03-25,0,1,0,2,6,0,0,6
5439,186011172,ANON_0104,2024-03-25,0,1,0,0,0,9,0,0
5440,186026931,ANON_4818,2024-03-25,1,0,0,0,2,0,1,3
5441,186044680,ANON_4819,2024-03-25,0,0,0,0,6,0,0,6
5442,186065044,ANON_3495,2024-03-25,0,0,0,0,4,0,0,4
5443,186065199,ANON_4820,2024-03-25,1,0,0,2,0,7,1,1
5444,186085074,ANON_4821,2024-03-25,0,1,0,0,0,0,0,0
5445,186097972,ANON_4822,2024-03-25,0,1,0,0,0,11,0,0
5446,186117567,ANON_4823,2024-03-25,1,0,0,0,0,0,1,1
5447,186138720,ANON_4824,2024-03-25,1,0,0,0,2,0,1,3
5448,186156049,ANON_4825,2024-03-25,0,0,0,0,6,0,0,6
5449,186172441,ANON_4826,2024-03-25,0,1,0,0,0,2,0,0
5450,186185921,ANON_4827,2024-03-25,0,1,0,0,0,5,0,0
5451,186203362,ANON_4828,2024-03-25,0,1,0,0,0,0,0,0
5452,186211470,ANON_1488,2024-03-25,1,0,1,0,4,6,1,5
5453,186220512,ANON_4829,2024-03-25,1,0,0,0,6,7,1,7
5454,186234008,ANON_4830,2024-03-25,0,0,0,0,6,0,0,6
5455,186247852,ANON_4831,2024-03-25,1,0,0,0,6,8,1,7
5456,186261549,ANON_4832,2024-03-25,2,0,0,0,6,0,2,8
5457,186270735,ANON_0723,2024-03-25,0,0,0,0,6,0,0,6
5458,186273662,ANON_4833,2024-03-25,1,0,0,0,0,0,1,1
5459,186288540,ANON_4834,2024-03-26,0,1,0,0,0,0,0,0
5460,186310332,ANON_4835,2024-03-26,1,0,0,0,3,0,1,4
5461,186327355,ANON_4836,2024-03-26,0,0,0,0,6,0,0,6
5462,186337972,ANON_4837,2024-03-26,0,0,0,0,6,0,0,6
5463,186350208,ANON_4838,2024-03-26,2,0,2,1,0,0,2,2
5464,186363035,ANON_4839,2024-03-26,0,0,0,0,6,0,0,6
5465,186377024,ANON_3262,2024-03-26,1,0,0,0,0,0,1,1
5466,186381618,ANON_4840,2024-03-26,0,0,1,0,0,3,0,0
5467,186384239,ANON_2123,2024-03-26,1,0,0,0,0,0,1,1
5468,186394854,ANON_4841,2024-03-26,1,0,0,0,3,0,1,4
5469,186398870,ANON_4842,2024-03-26,1,0,0,0,0,0,1,1
5470,186403519,ANON_4843,2024-03-26,2,0,0,0,8,0,2,10
5471,186408612,ANON_4844,2024-03-26,0,0,0,0,6,0,0,6
5472,186416398,ANON_4845,2024-03-26,1,0,0,0,0,0,1,1
5473,186424319,ANON_4846,2024-03-26,1,0,0,0,2,0,1,3
5474,186428736,ANON_3518,2024-03-26,0,0,0,1,12,0,0,12
5475,186432909,ANON_4847,2024-03-26,1,0,0,0,7,0,1,8
5476,186432944,ANON_2795,2024-03-26,0,0,0,0,6,6,0,6
5477,186442217,ANON_4848,2024-03-26,0,1,0,0,0,9,0,0
5478,186448383,ANON_4849,2024-03-26,2,0,1,1,7,0,2,9
5479,186451261,ANON_0514,2024-03-26,0,0,0,0,0,7,0,0
5480,186457870,ANON_4850,2024-03-26,1,0,0,0,0,0,1,1
5481,186464889,ANON_4851,2024-03-26,0,1,0,0,0,0,0,0
5482,186474160,ANON_4852,2024-03-26,0,1,0,0,0,10,0,0
5483,186479986,ANON_4853,2024-03-26,0,0,0,0,0,6,0,0
5484,186487239,ANON_4854,2024-03-26,1,0,0,1,0,0,1,1
5485,186498204,ANON_4855,2024-03-26,1,0,0,0,0,0,1,1
5486,186505560,ANON_3512,2024-03-26,0,0,0,0,3,0,0,3
5487,186510287,ANON_4856,2024-03-26,0,0,0,1,0,0,0,0
5488,186515673,ANON_4857,2024-03-26,1,0,0,0,0,0,1,1
5489,186524688,ANON_4858,2024-03-26,0,0,0,0,12,0,0,12
5490,186537633,ANON_4859,2024-03-27,0,0,0,1,6,0,0,6
5491,186553709,ANON_4860,2024-03-27,2,0,0,0,2,0,2,4
5492,186569176,ANON_4861,2024-03-27,2,0,0,0,2,0,2,4
5493,186588757,ANON_4862,2024-03-27,1,0,0,0,7,0,1,8
5494,186602872,ANON_4863,2024-03-27,1,1,0,0,3,9,1,4
5495,186616428,ANON_4864,2024-03-27,1,0,0,0,0,0,1,1
5496,186619159,ANON_0811,2024-03-27,0,1,0,0,0,4,0,0
5497,186631371,ANON_4865,2024-03-27,0,0,0,0,6,0,0,6
5498,186642575,ANON_1850,2024-03-27,0,0,0,2,0,0,0,0
5499,186642606,ANON_0006,2024-03-27,0,0,0,2,9,0,0,9
5500,186644548,ANON_4866,2024-03-27,0,1,0,0,0,9,0,0
5501,186658545,ANON_4867,2024-03-27,0,0,0,30,0,0,0,0
5502,186667716,ANON_3130,2024-03-27,0,0,0,0,15,3,0,15
5503,186671022,ANON_4868,2024-03-27,1,0,0,0,3,0,1,4
5504,186686541,ANON_4869,2024-03-27,0,0,0,0,0,16,0,0
5505,186689698,ANON_1233,2024-03-27,0,1,0,0,0,2,0,0
5506,186694267,ANON_4870,2024-03-27,2,1,0,0,10,9,2,12
5507,186704836,ANON_4871,2024-03-27,1,0,0,2,0,0,1,1
5508,186713142,ANON_4872,2024-03-27,0,0,0,0,6,0,0,6
5509,186721584,ANON_1132,2024-03-27,0,0,0,0,0,10,0,0
5510,186723648,ANON_4873,2024-03-27,1,0,0,0,10,0,1,11
